Table,Condition,Frequency
ci,"ci.note IN ('(uncredited)', '(as Justine Gall)', '(as Peter Renald)', '(NTR)', '(as Sevynn)')",1
ci,"ci.note IN ('(2001)', '(as Candy Cheng)', '(neon electronics)', '(as Sacha Pitoeff)', '(as Monika Kerr)')",1
ci,"ci.note IN ('(as Sal Borghese)', '(as Mrs. Al Garcia)', '(D-NY)', '(as Kurt Runte)', '(as Nadezda Rodic)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Akos Gazdag)', '(as Fisun Ucar)', '(as Joe Holroyd)', '(as Signe Auen)')",1
ci,"ci.note IN ('(uncredited)', '(as Jan Ford)', '(as T. Zabrodina)', '(as Shane Collins)', '(story producer)')",1
ci,"ci.note IN ('(uncredited)', '(as Ernest Leadley)', '(as Kia Winstone)', '(as David MichaÃ«l)', '(Mamushi)')",1
ci,"ci.note IN ('(uncredited)', '(TÃºnez)', '(as Aaron Beener)', '(as Stefan Paryla)', '(Soap Maker)')",1
ci,"ci.note IN ('(uncredited)', '(as Hrant Aliank)', '(as Walter Masco)', '(as Allen Sewall)', '(as Morris Sim)')",1
ci,"ci.note IN ('(voice)', '(image consultant)', '(Dai maa)', '(as Paco Sanz)', '(coach: magic)')",1
ci,"ci.note IN ('(uncredited)', '(as A-Ha)', '(acting office)', '(as Hiyam Abbass)', '(Broadway play)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Bob Behling)', '(chief mechanic)', '(as Betty Grey)', '(as Yves Baillard)')",1
ci,"ci.note IN ('(voice)', '(as Fran Barrio)', '(as Jessica Twain)', '(as Jenny Kelly)', '(as Alesha Joy)')",1
ci,"ci.note IN ('(uncredited)', '(as Ken Meseroll)', '(as Jorge Rigas)', '(as Kentala)', '(as Eugene Little)')",1
ci,"ci.note IN ('(uncredited)', '(as Gurpreet Ghugi)', '(studio wrangler)', '(stage crew)', '(as Cile Ilic)')",1
ci,"ci.note IN ('(uncredited)', '(as Xavi Ricart)', '(as Diane Berryman)', '(as Masha Shalaeva)', '(1986- )')",1
ci,"ci.note IN ('(uncredited)', '(as Niccki Pink)', '(as G Lucas)', '(as Gerard Philipe)', '(as John Grantham)')",1
ci,"ci.note IN ('(uncredited)', '(as Gregory Wolf)', '(as Mark A. Sparks)', '(as Blake Johnson)', '(as Larry Butler)')",1
ci,"ci.note IN ('(uncredited)', '(group man)', '(as Leilani MareÃ©)', '(as Mia Yan)', '(as Renzo Spaziani)')",1
ci,"ci.note IN ('(uncredited)', '(as Sandra Polop)', '(as Gregor Bloeb)', '(as Nole Marin)', '(Holdup)')",1
ci,"ci.note IN ('(uncredited)', '(Live)', '(as Keith Harris)', '(as Bernie Gruver)', '(Counter Terrorist)')",1
ci,"ci.note IN ('(uncredited)', '(Villege Sarpanch)', '(as Cypheria)', '(as Andrew Joseph)', '(as Bill Bogert)')",1
ci,"ci.note IN ('(uncredited)', '(producer: Titanus)', '(as Rod Bironas)', '(as Bir Sakhuja)', '(as The Donnas)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Rinse Dream)', '(as Sister Sledge)', '(as Ramon Camin)', '(1959-1965)')",1
ci,"ci.note IN ('(uncredited)', '(funkologist)', '(as Rick Endelson)', '(as Kelly Reign)', '(as Alexandre)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Joseph Nuzzolo)', '(as Tinu Verma)', '(as James Jordan)', '(as Ulli Beiger)')",1
ci,"ci.note IN ('(uncredited)', '(as Nick McArdle)', '(as Bob Vernon)', '(as John Hurt CBE)', '(as Jay M. Boryea)')",1
ci,"ci.note IN ('(uncredited)', '(as Marc Stussy)', '(as Nomsa Nenee)', '(as Wm. Timblin)', '(accounting runner)')",1
ci,"ci.note IN ('(uncredited)', '(as Anthrax)', '(on-set video)', '(publicity stills)', '(as Kimberly White)')",1
ci,"ci.note IN ('(uncredited)', '(as Joseph Daniels)', '(as ReVay)', '(as Dale)', '(as Rick Neufeld)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Gus)', '(as Jevetta)', '(as Miss Elizabeth)', '(wall engraving)')",1
ci,"ci.note IN ('(uncredited)', '(as Roger Franco)', '(as Visnja Zoric)', '(as Mike Haboush)', '(as Helmut Reusse)')",1
ci,"ci.note IN ('(uncredited)', '(as Peter PÃ¶schl)', '(soccer advisor)', '(as Sal Borghese)', '(as Eva BittoovÃ¡)')",1
ci,"ci.note IN ('(uncredited)', '(as Jenny Maniati)', '(as Dr Jaime Awe)', '(as Scott Ryan)', '(as Burkhard Heyle)')",1
ci,"ci.note IN ('(uncredited)', '(segment ""Pinion"")', '(as Kianna Bradley)', '(as Mauro Mettini)', '(as Jessica Paul)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(readings)', '(laip)', '(as M. Kupfer)', '(episode 9)')",1
ci,"ci.note IN ('(uncredited)', '(producer) (1993-)', '(as Antony Vernon)', '(as Christy Noonan)', '(scene 118)')",1
ci,"ci.note IN ('(voice)', '(segment ""Gala"")', '(as Eva Anna Bohn)', '(culinary support)', '(as Mark Griffin)')",1
ci,"ci.note IN ('(voice)', '(as Idda Yanessa)', '(segment ""Voices"")', '(as Lee Wai Ha)', '(as Rob Tinkler)')",1
ci,"ci.note IN ('(as Nicolas Coppola)', '(as Slaughter)', '(elf wrangler)', '(as Richard Wells)', '(as YÃ»ko Ãzeki)')",1
ci,"ci.note IN ('(voice)', '(as Tati)', '(as Mel)', '(as Dougie Rae)', '(as Rita Rani)')",1
ci,"ci.note IN ('(uncredited)', '(as Don Ridgeley)', '(as Mon Sturges)', '(as Edward Bryce)', '(as Xinyun Li)')",1
ci,"ci.note IN ('(uncredited)', '(as Larry Robins)', '(as Boby Larios)', '(London)', '(publicist: A-Film)')",1
ci,"ci.note IN ('(uncredited)', '(as Elith NykjÃ¦r)', '(as Phil Rowson)', '(as Murat)', '(online director)')",1
ci,"ci.note IN ('(uncredited)', '(consultant: crop)', '(as Edwin Miller)', '(stummer Gast)', '(as Alex d''Arcy)')",1
ci,"ci.note IN ('(uncredited)', '(as Denise Windsor)', '(5 years)', '(as Ulf LanseÃºs)', '(as Bosco Younger)')",1
ci,"ci.note IN ('(uncredited)', '(as Lucia Guerrero)', '(as Antfish)', '(as Denise D''orval)', '(as Elaine Stewart)')",1
ci,"ci.note IN ('(uncredited)', '(as Anna DiogÃ¨ne)', '(as Bianca Dadivaz)', '(payroll)', '(as Smith & Dale)')",1
cn,cn.country_code = '[us]',19
cn,cn.country_code = '[gr]',6
cn,cn.country_code = '[ar]',4
cn,cn.country_code = '[se]',5
cn,cn.country_code = '[jp]',3
cn,cn.country_code = '[es]',2
cn,cn.country_code = '[de]',7
cn,cn.country_code = '[nl]',1
cn,cn.country_code = '[fr]',3
it_mi,it.info = 'locations',5
it_mi,it.info = 'release dates',6
it_mi,it.info = 'LD analog left',1
it_mi,it.info = 'LD group genre',1
it_mi,it.info = 'genres',3
it_mi,it.info = 'languages',1
it_mi,it.info = 'admissions',1
it_mi,it.info = 'plot',1
it_mi,it.info = 'tech info',4
it_mi,it.info = 'runtimes',1
it_mi,it.info = 'quotes',4
it_mi,it.info = 'LD number of sides',1
it_mi,it.info = 'LD language',1
it_mi,it.info = 'LD pressing plant',1
it_mi,it.info = 'LD aspect ratio',1
it_mi,it.info = 'weekend gross',2
it_mi,it.info = 'goofs',7
it_mi,it.info = 'color info',2
it_mi,it.info = 'trivia',1
it_mi,it.info = 'LD laserdisc title',1
it_mi,it.info = 'gross',2
it_mi,it.info = 'LD color information',1
it_mi,it.info = 'alternate versions',2
n,n.gender = 'm' AND n.name LIKE '%a%',2
n,n.gender = 'm' AND n.name LIKE '%o%',8
n,n.gender = 'm' AND n.name LIKE '%b%',5
n,"n.gender = 'm' AND n.name LIKE '%,%'",6
n,n.gender = 'm' AND n.name LIKE '%S%',1
n,n.gender = 'm' AND n.name LIKE '%i%',4
n,n.gender = 'm' AND n.name LIKE '%t%',3
n,n.gender = 'm' AND n.name LIKE '%r%',1
n,n.gender = 'm' AND n.name LIKE '%N%',2
n,n.gender = 'm' AND n.name LIKE '%k%',5
n,n.gender = 'm' AND n.name LIKE '%e%',1
n,n.gender = 'm' AND n.name LIKE '%d%',3
n,n.gender = 'm' AND n.name LIKE '%c%',1
n,n.gender = 'm' AND n.name LIKE '%y%',1
n,n.gender = 'm' AND n.name LIKE '%n%',3
n,n.gender = 'm' AND n.name LIKE '%u%',1
n,n.gender = 'm' AND n.name LIKE '%g%',2
n,n.gender = 'm' AND n.name LIKE '%M%',1
rt,rt.role = 'actor',50
t,t.production_year > 1941 AND t.production_year < 2002,1
t,t.production_year > 1918 AND t.production_year < 1990,1
t,t.production_year > 1984 AND t.production_year < 2005,1
t,t.production_year > 1964 AND t.production_year < 1988,2
t,t.production_year > 1951 AND t.production_year < 2006,1
t,t.production_year > 1905 AND t.production_year < 1992,1
t,t.production_year > 1913 AND t.production_year < 2013,1
t,t.production_year > 1908 AND t.production_year < 1992,1
t,t.production_year > 1941 AND t.production_year < 1986,1
t,t.production_year > 1906 AND t.production_year < 2001,1
t,t.production_year > 1931 AND t.production_year < 1998,1
t,t.production_year > 1917 AND t.production_year < 2013,1
t,t.production_year > 1897 AND t.production_year < 1991,1
t,t.production_year > 1934 AND t.production_year < 2001,1
t,t.production_year > 1969 AND t.production_year < 2016,1
t,t.production_year > 1938 AND t.production_year < 2007,1
t,t.production_year > 1975 AND t.production_year < 2004,1
t,t.production_year > 1905 AND t.production_year < 1961,1
t,t.production_year > 1935 AND t.production_year < 2006,1
t,t.production_year > 1900 AND t.production_year < 2014,1
t,t.production_year > 1901 AND t.production_year < 1981,1
t,t.production_year > 1923 AND t.production_year < 1960,1
t,t.production_year > 1932 AND t.production_year < 2014,1
t,t.production_year > 1935 AND t.production_year < 1984,1
t,t.production_year > 1949 AND t.production_year < 2007,1
t,t.production_year > 1977 AND t.production_year < 2001,1
t,t.production_year > 1923 AND t.production_year < 2005,1
t,t.production_year > 1914 AND t.production_year < 1986,1
t,t.production_year > 1980 AND t.production_year < 2017,1
t,t.production_year > 1899 AND t.production_year < 1951,1
t,t.production_year > 1927 AND t.production_year < 1970,1
t,t.production_year > 1975 AND t.production_year < 2003,1
t,t.production_year > 1932 AND t.production_year < 1992,1
t,t.production_year > 1889 AND t.production_year < 2007,1
t,t.production_year > 1938 AND t.production_year < 1968,1
t,t.production_year > 1880 AND t.production_year < 2006,1
t,t.production_year > 1925 AND t.production_year < 1991,1
t,t.production_year > 1954 AND t.production_year < 1986,1
t,t.production_year > 1904 AND t.production_year < 1970,1
t,t.production_year > 1962 AND t.production_year < 2003,1
t,t.production_year > 1938 AND t.production_year < 2004,1
t,t.production_year > 1972 AND t.production_year < 1993,1
t,t.production_year > 1951 AND t.production_year < 1995,1
t,t.production_year > 1931 AND t.production_year < 1996,1
t,t.production_year > 1912 AND t.production_year < 2002,1
t,t.production_year > 1954 AND t.production_year < 1989,1
t,t.production_year > 1916 AND t.production_year < 1958,1
t,t.production_year > 1978 AND t.production_year < 2015,1
t,t.production_year > 1937 AND t.production_year < 2011,1
